name,htype,milk,milking_nb,(Tr_col / milking_nb) / 30,monthsnbMois,nbAnnee
Troupeau225,minifarm,1050.0,12.0,1.4583333333333333,April,11
Troupeau231,minifarm,1410.0,12.0,3.9166666666666665,April,11
Troupeau252,minifarm,870.0,12.0,1.2083333333333333,April,11
Troupeau261,minifarm,1410.0,12.0,1.9583333333333333,April,11
Troupeau265,minifarm,1230.0,12.0,1.7083333333333333,April,11
Troupeau272,minifarm,1050.0,12.0,2.9166666666666665,April,11
Troupeau273,minifarm,1230.0,12.0,1.7083333333333333,April,11
Troupeau274,minifarm,1590.0,12.0,2.2083333333333335,April,11
Troupeau295,medium,45.0,3.0,0.25,April,11
Troupeau299,minifarm,1770.0,12.0,2.4583333333333335,April,11
Troupeau302,minifarm,1050.0,12.0,2.9166666666666665,April,11
Troupeau305,minifarm,1050.0,12.0,1.4583333333333333,April,11
Troupeau312,minifarm,1050.0,12.0,1.4583333333333333,April,11
Troupeau321,medium,45.0,3.0,0.25,April,11
Troupeau324,minifarm,1410.0,12.0,3.9166666666666665,April,11
Troupeau340,minifarm,1050.0,12.0,2.9166666666666665,April,11
Troupeau0,minifarm,870.0,12.0,1.2083333333333333,May,11
Troupeau2,minifarm,1410.0,12.0,1.9583333333333333,May,11
Troupeau8,minifarm,1410.0,12.0,1.9583333333333333,May,11
Troupeau26,minifarm,870.0,12.0,1.2083333333333333,May,11
Troupeau81,minifarm,1230.0,12.0,1.7083333333333333,May,11
Troupeau110,minifarm,1230.0,12.0,1.7083333333333333,May,11
Troupeau130,minifarm,1770.0,12.0,4.916666666666667,May,11
Troupeau142,minifarm,1230.0,12.0,3.4166666666666665,May,11
Troupeau152,minifarm,870.0,12.0,1.2083333333333333,May,11
Troupeau156,minifarm,1770.0,12.0,4.916666666666667,May,11
Troupeau157,minifarm,1410.0,12.0,1.9583333333333333,May,11
Troupeau158,minifarm,1770.0,12.0,2.4583333333333335,May,11
Troupeau210,minifarm,870.0,12.0,1.2083333333333333,May,11
Troupeau213,minifarm,1230.0,12.0,3.4166666666666665,May,11
Troupeau218,minifarm,870.0,12.0,1.2083333333333333,May,11
Troupeau224,minifarm,870.0,12.0,1.2083333333333333,May,11
Troupeau225,minifarm,1230.0,12.0,1.7083333333333333,May,11
Troupeau231,minifarm,1410.0,12.0,3.9166666666666665,May,11
Troupeau252,minifarm,1410.0,12.0,1.9583333333333333,May,11
Troupeau261,minifarm,1770.0,12.0,2.4583333333333335,May,11
Troupeau265,minifarm,1230.0,12.0,1.7083333333333333,May,11
Troupeau272,minifarm,1770.0,12.0,4.916666666666667,May,11
Troupeau273,minifarm,1410.0,12.0,1.9583333333333333,May,11
Troupeau274,minifarm,1410.0,12.0,1.9583333333333333,May,11
Troupeau299,minifarm,1590.0,12.0,2.2083333333333335,May,11
Troupeau302,minifarm,870.0,12.0,2.4166666666666665,May,11
Troupeau305,minifarm,1410.0,12.0,1.9583333333333333,May,11
Troupeau312,minifarm,1770.0,12.0,2.4583333333333335,May,11
Troupeau324,minifarm,870.0,12.0,2.4166666666666665,May,11
Troupeau340,minifarm,1230.0,12.0,3.4166666666666665,May,11
Troupeau0,minifarm,1770.0,12.0,2.4583333333333335,June,11
Troupeau2,minifarm,1050.0,12.0,1.4583333333333333,June,11
Troupeau8,minifarm,1230.0,12.0,1.7083333333333333,June,11
Troupeau26,minifarm,1410.0,12.0,1.9583333333333333,June,11
Troupeau81,minifarm,1230.0,12.0,1.7083333333333333,June,11
Troupeau110,minifarm,870.0,12.0,1.2083333333333333,June,11
Troupeau130,minifarm,1590.0,12.0,4.416666666666667,June,11
Troupeau142,minifarm,1590.0,12.0,4.416666666666667,June,11
Troupeau152,minifarm,1050.0,12.0,1.4583333333333333,June,11
Troupeau156,minifarm,1590.0,12.0,4.416666666666667,June,11
Troupeau157,minifarm,1770.0,12.0,2.4583333333333335,June,11
Troupeau158,minifarm,1050.0,12.0,1.4583333333333333,June,11
Troupeau186,medium,79.0,3.0,0.4388888888888889,June,11
Troupeau210,minifarm,1410.0,12.0,1.9583333333333333,June,11
Troupeau213,minifarm,1230.0,12.0,3.4166666666666665,June,11
Troupeau214,medium,79.0,3.0,0.4388888888888889,June,11
Troupeau218,minifarm,1410.0,12.0,1.9583333333333333,June,11
Troupeau224,minifarm,1050.0,12.0,1.4583333333333333,June,11
Troupeau225,minifarm,1050.0,12.0,1.4583333333333333,June,11
Troupeau231,minifarm,1410.0,12.0,3.9166666666666665,June,11
Troupeau252,minifarm,1230.0,12.0,1.7083333333333333,June,11
Troupeau261,minifarm,1050.0,12.0,1.4583333333333333,June,11
Troupeau265,minifarm,1410.0,12.0,1.9583333333333333,June,11
Troupeau272,minifarm,1410.0,12.0,3.9166666666666665,June,11
Troupeau273,minifarm,1230.0,12.0,1.7083333333333333,June,11
Troupeau274,minifarm,1770.0,12.0,2.4583333333333335,June,11
Troupeau299,minifarm,1770.0,12.0,2.4583333333333335,June,11
Troupeau302,minifarm,1230.0,12.0,3.4166666666666665,June,11
Troupeau305,minifarm,1050.0,12.0,1.4583333333333333,June,11
Troupeau312,minifarm,1050.0,12.0,1.4583333333333333,June,11
Troupeau324,minifarm,1230.0,12.0,3.4166666666666665,June,11
Troupeau340,minifarm,1410.0,12.0,3.9166666666666665,June,11
Troupeau550,medium,68.0,3.0,0.3777777777777778,June,11
Troupeau0,minifarm,870.0,12.0,1.2083333333333333,July,12
Troupeau2,minifarm,1770.0,12.0,2.4583333333333335,July,12
Troupeau8,minifarm,1590.0,12.0,2.2083333333333335,July,12
Troupeau26,minifarm,1410.0,12.0,1.9583333333333333,July,12
Troupeau44,medium,27.0,3.0,0.15,July,12
Troupeau46,large,373.0,11.0,0.5651515151515151,July,12
Troupeau81,minifarm,1050.0,12.0,1.4583333333333333,July,12
Troupeau89,large,456.0,11.0,0.6909090909090909,July,12
Troupeau110,minifarm,1770.0,12.0,2.4583333333333335,July,12
Troupeau130,minifarm,1410.0,12.0,3.9166666666666665,July,12
Troupeau142,minifarm,1410.0,12.0,3.9166666666666665,July,12
Troupeau152,minifarm,1410.0,12.0,1.9583333333333333,July,12
Troupeau156,minifarm,1590.0,12.0,4.416666666666667,July,12
Troupeau157,minifarm,1770.0,12.0,2.4583333333333335,July,12
Troupeau158,minifarm,870.0,12.0,1.2083333333333333,July,12
Troupeau210,minifarm,870.0,12.0,1.2083333333333333,July,12
Troupeau213,minifarm,870.0,12.0,2.4166666666666665,July,12
Troupeau218,minifarm,1590.0,12.0,2.2083333333333335,July,12
Troupeau224,minifarm,1230.0,12.0,1.7083333333333333,July,12
Troupeau225,minifarm,1770.0,12.0,2.4583333333333335,July,12
Troupeau231,minifarm,1770.0,12.0,4.916666666666667,July,12
Troupeau248,large,43.0,11.0,0.06515151515151515,July,12
Troupeau252,minifarm,1590.0,12.0,2.2083333333333335,July,12
Troupeau261,minifarm,1770.0,12.0,2.4583333333333335,July,12
Troupeau265,minifarm,1770.0,12.0,2.4583333333333335,July,12
Troupeau272,minifarm,1230.0,12.0,3.4166666666666665,July,12
Troupeau273,minifarm,1770.0,12.0,2.4583333333333335,July,12
Troupeau274,minifarm,1770.0,12.0,2.4583333333333335,July,12
Troupeau285,medium,72.0,3.0,0.8,July,12
Troupeau295,medium,5.0,3.0,0.02777777777777778,July,12
Troupeau299,minifarm,1230.0,12.0,1.7083333333333333,July,12
Troupeau300,medium,39.0,3.0,0.21666666666666667,July,12
Troupeau302,minifarm,1590.0,12.0,4.416666666666667,July,12
Troupeau305,minifarm,1590.0,12.0,2.2083333333333335,July,12
Troupeau309,medium,5.0,3.0,0.05555555555555556,July,12
Troupeau312,minifarm,1770.0,12.0,2.4583333333333335,July,12
Troupeau324,minifarm,1230.0,12.0,3.4166666666666665,July,12
Troupeau331,large,332.0,11.0,0.503030303030303,July,12
Troupeau340,minifarm,1050.0,12.0,2.9166666666666665,July,12
Troupeau356,large,2.0,11.0,0.00606060606060606,July,12
Troupeau365,medium,16.0,3.0,0.08888888888888888,July,12
Troupeau368,large,291.0,11.0,0.8818181818181817,July,12
Troupeau438,medium,84.0,3.0,0.9333333333333333,July,12
Troupeau498,medium,61.0,3.0,0.33888888888888885,July,12
Troupeau544,medium,106.0,3.0,1.1777777777777778,July,12
Troupeau550,medium,16.0,3.0,0.08888888888888888,July,12
Troupeau594,medium,95.0,3.0,0.5277777777777778,July,12
Troupeau597,large,43.0,11.0,0.06515151515151515,July,12
Troupeau606,large,249.0,11.0,0.37727272727272726,July,12
Troupeau0,minifarm,1050.0,12.0,1.4583333333333333,August,12
Troupeau2,minifarm,1410.0,12.0,1.9583333333333333,August,12
Troupeau3,small,5.0,2.0,0.04166666666666666,August,12
Troupeau5,large,2130.0,35.0,1.0142857142857142,August,12
Troupeau8,minifarm,870.0,12.0,1.2083333333333333,August,12
Troupeau26,minifarm,1590.0,12.0,2.2083333333333335,August,12
Troupeau30,small,50.0,2.0,0.8333333333333334,August,12
Troupeau44,medium,265.0,11.0,0.4015151515151515,August,12
Troupeau46,large,424.0,35.0,0.2019047619047619,August,12
Troupeau81,minifarm,1050.0,12.0,1.4583333333333333,August,12
Troupeau87,small,43.0,2.0,0.35833333333333334,August,12
Troupeau89,large,424.0,35.0,0.2019047619047619,August,12
Troupeau90,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau102,medium,472.0,11.0,0.7151515151515151,August,12
Troupeau103,small,5.0,2.0,0.04166666666666666,August,12
Troupeau107,large,1474.0,35.0,0.7019047619047619,August,12
Troupeau110,minifarm,1770.0,12.0,2.4583333333333335,August,12
Troupeau123,small,5.0,2.0,0.08333333333333333,August,12
Troupeau130,minifarm,1770.0,12.0,4.916666666666667,August,12
Troupeau142,minifarm,1590.0,12.0,4.416666666666667,August,12
Troupeau152,minifarm,1590.0,12.0,2.2083333333333335,August,12
Troupeau156,minifarm,1050.0,12.0,2.9166666666666665,August,12
Troupeau157,minifarm,1770.0,12.0,2.4583333333333335,August,12
Troupeau158,minifarm,1590.0,12.0,2.2083333333333335,August,12
Troupeau183,large,818.0,35.0,0.3895238095238095,August,12
Troupeau186,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau195,small,5.0,2.0,0.08333333333333333,August,12
Troupeau197,large,424.0,35.0,0.2019047619047619,August,12
Troupeau204,small,5.0,2.0,0.04166666666666666,August,12
Troupeau209,small,50.0,2.0,0.4166666666666667,August,12
Troupeau210,minifarm,1050.0,12.0,1.4583333333333333,August,12
Troupeau213,minifarm,1410.0,12.0,3.9166666666666665,August,12
Troupeau214,medium,595.0,11.0,0.9015151515151516,August,12
Troupeau218,minifarm,1410.0,12.0,1.9583333333333333,August,12
Troupeau224,minifarm,870.0,12.0,1.2083333333333333,August,12
Troupeau225,minifarm,1590.0,12.0,2.2083333333333335,August,12
Troupeau231,minifarm,1410.0,12.0,3.9166666666666665,August,12
Troupeau232,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau248,large,818.0,35.0,0.3895238095238095,August,12
Troupeau252,minifarm,1230.0,12.0,1.7083333333333333,August,12
Troupeau259,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau261,minifarm,870.0,12.0,1.2083333333333333,August,12
Troupeau265,minifarm,1770.0,12.0,2.4583333333333335,August,12
Troupeau272,minifarm,1410.0,12.0,3.9166666666666665,August,12
Troupeau273,minifarm,1590.0,12.0,2.2083333333333335,August,12
Troupeau274,minifarm,1230.0,12.0,1.7083333333333333,August,12
Troupeau285,medium,100.0,11.0,0.30303030303030304,August,12
Troupeau286,large,424.0,35.0,0.2019047619047619,August,12
Troupeau287,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau294,small,58.0,2.0,0.9666666666666667,August,12
Troupeau295,medium,595.0,11.0,0.9015151515151516,August,12
Troupeau298,small,58.0,2.0,0.9666666666666667,August,12
Troupeau299,minifarm,1050.0,12.0,1.4583333333333333,August,12
Troupeau300,medium,595.0,11.0,0.9015151515151516,August,12
Troupeau302,minifarm,1410.0,12.0,3.9166666666666665,August,12
Troupeau305,minifarm,1050.0,12.0,1.4583333333333333,August,12
Troupeau309,medium,100.0,11.0,0.30303030303030304,August,12
Troupeau312,minifarm,1770.0,12.0,2.4583333333333335,August,12
Troupeau321,medium,265.0,11.0,0.4015151515151515,August,12
Troupeau324,minifarm,1590.0,12.0,4.416666666666667,August,12
Troupeau329,medium,100.0,11.0,0.30303030303030304,August,12
Troupeau330,medium,142.0,11.0,0.4303030303030303,August,12
Troupeau331,large,424.0,35.0,0.2019047619047619,August,12
Troupeau333,small,50.0,2.0,0.4166666666666667,August,12
Troupeau334,medium,265.0,11.0,0.4015151515151515,August,12
Troupeau338,small,5.0,2.0,0.04166666666666666,August,12
Troupeau340,minifarm,1050.0,12.0,2.9166666666666665,August,12
Troupeau350,medium,100.0,11.0,0.30303030303030304,August,12
Troupeau354,large,2130.0,35.0,1.0142857142857142,August,12
Troupeau356,large,424.0,35.0,0.4038095238095238,August,12
Troupeau365,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau368,large,556.0,35.0,0.5295238095238095,August,12
Troupeau370,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau376,small,43.0,2.0,0.35833333333333334,August,12
Troupeau384,small,5.0,2.0,0.04166666666666666,August,12
Troupeau385,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau394,large,1081.0,35.0,0.5147619047619048,August,12
Troupeau399,medium,100.0,11.0,0.30303030303030304,August,12
Troupeau404,large,424.0,35.0,0.4038095238095238,August,12
Troupeau423,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau429,large,424.0,35.0,0.4038095238095238,August,12
Troupeau431,large,424.0,35.0,0.2019047619047619,August,12
Troupeau433,small,80.0,2.0,0.6666666666666666,August,12
Troupeau438,medium,595.0,11.0,1.8030303030303032,August,12
Troupeau441,large,424.0,35.0,0.2019047619047619,August,12
Troupeau447,large,424.0,35.0,0.2019047619047619,August,12
Troupeau451,medium,100.0,11.0,0.30303030303030304,August,12
Troupeau455,medium,100.0,11.0,0.30303030303030304,August,12
Troupeau456,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau459,medium,348.0,11.0,0.5272727272727272,August,12
Troupeau461,small,5.0,2.0,0.04166666666666666,August,12
Troupeau469,large,424.0,35.0,0.2019047619047619,August,12
Troupeau485,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau498,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau500,large,1606.0,35.0,0.7647619047619048,August,12
Troupeau508,large,424.0,35.0,0.2019047619047619,August,12
Troupeau511,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau532,medium,224.0,11.0,0.3393939393939394,August,12
Troupeau536,small,5.0,2.0,0.08333333333333333,August,12
Troupeau544,medium,307.0,11.0,0.9303030303030303,August,12
Troupeau547,medium,513.0,11.0,1.5545454545454545,August,12
Troupeau550,medium,100.0,11.0,0.15151515151515152,August,12
Troupeau554,large,424.0,35.0,0.4038095238095238,August,12
Troupeau563,small,22.0,3.0,0.24444444444444444,August,12
Troupeau565,large,424.0,35.0,0.2019047619047619,August,12
Troupeau594,medium,265.0,11.0,0.4015151515151515,August,12
Troupeau597,large,424.0,35.0,0.2019047619047619,August,12
Troupeau603,small,5.0,2.0,0.04166666666666666,August,12
Troupeau606,large,687.0,35.0,0.3271428571428572,August,12
Troupeau0,minifarm,1050.0,12.0,1.4583333333333333,September,12
Troupeau2,minifarm,1410.0,12.0,1.9583333333333333,September,12
Troupeau3,small,5.0,2.0,0.04166666666666666,September,12
Troupeau5,large,2262.0,35.0,1.0771428571428572,September,12
Troupeau8,minifarm,1770.0,12.0,2.4583333333333335,September,12
Troupeau26,minifarm,1410.0,12.0,1.9583333333333333,September,12
Troupeau30,small,102.0,2.0,1.7,September,12
Troupeau44,medium,554.0,11.0,0.8393939393939395,September,12
Troupeau46,large,1737.0,35.0,0.8271428571428571,September,12
Troupeau81,minifarm,870.0,12.0,1.2083333333333333,September,12
Troupeau87,small,5.0,2.0,0.04166666666666666,September,12
Troupeau89,large,949.0,35.0,0.4519047619047619,September,12
Troupeau90,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau102,medium,307.0,11.0,0.46515151515151515,September,12
Troupeau103,small,5.0,2.0,0.04166666666666666,September,12
Troupeau107,large,2130.0,35.0,1.0142857142857142,September,12
Troupeau110,minifarm,1230.0,12.0,1.7083333333333333,September,12
Troupeau123,small,5.0,2.0,0.08333333333333333,September,12
Troupeau130,minifarm,1770.0,12.0,4.916666666666667,September,12
Troupeau142,minifarm,870.0,12.0,2.4166666666666665,September,12
Troupeau152,minifarm,1050.0,12.0,1.4583333333333333,September,12
Troupeau156,minifarm,1230.0,12.0,3.4166666666666665,September,12
Troupeau157,minifarm,870.0,12.0,1.2083333333333333,September,12
Troupeau158,minifarm,1410.0,12.0,1.9583333333333333,September,12
Troupeau183,large,1474.0,35.0,0.7019047619047619,September,12
Troupeau186,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau195,small,5.0,2.0,0.08333333333333333,September,12
Troupeau197,large,424.0,35.0,0.2019047619047619,September,12
Troupeau204,small,5.0,2.0,0.04166666666666666,September,12
Troupeau209,small,5.0,2.0,0.04166666666666666,September,12
Troupeau210,minifarm,870.0,12.0,1.2083333333333333,September,12
Troupeau213,minifarm,1590.0,12.0,4.416666666666667,September,12
Troupeau214,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau218,minifarm,1230.0,12.0,1.7083333333333333,September,12
Troupeau224,minifarm,1410.0,12.0,1.9583333333333333,September,12
Troupeau225,minifarm,1590.0,12.0,2.2083333333333335,September,12
Troupeau231,minifarm,1410.0,12.0,3.9166666666666665,September,12
Troupeau232,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau248,large,1868.0,35.0,0.8895238095238096,September,12
Troupeau252,minifarm,1050.0,12.0,1.4583333333333333,September,12
Troupeau259,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau261,minifarm,1050.0,12.0,1.4583333333333333,September,12
Troupeau265,minifarm,1230.0,12.0,1.7083333333333333,September,12
Troupeau272,minifarm,1230.0,12.0,3.4166666666666665,September,12
Troupeau273,minifarm,1590.0,12.0,2.2083333333333335,September,12
Troupeau274,minifarm,1590.0,12.0,2.2083333333333335,September,12
Troupeau285,medium,430.0,11.0,1.3030303030303032,September,12
Troupeau286,large,424.0,35.0,0.2019047619047619,September,12
Troupeau287,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau294,small,65.0,2.0,1.0833333333333333,September,12
Troupeau295,medium,513.0,11.0,0.7772727272727272,September,12
Troupeau298,small,43.0,2.0,0.7166666666666667,September,12
Troupeau299,minifarm,1410.0,12.0,1.9583333333333333,September,12
Troupeau300,medium,307.0,11.0,0.46515151515151515,September,12
Troupeau302,minifarm,1050.0,12.0,2.9166666666666665,September,12
Troupeau305,minifarm,1590.0,12.0,2.2083333333333335,September,12
Troupeau309,medium,100.0,11.0,0.30303030303030304,September,12
Troupeau312,minifarm,1410.0,12.0,1.9583333333333333,September,12
Troupeau321,medium,595.0,11.0,0.9015151515151516,September,12
Troupeau324,minifarm,1590.0,12.0,4.416666666666667,September,12
Troupeau329,medium,100.0,11.0,0.30303030303030304,September,12
Troupeau330,medium,637.0,11.0,1.9303030303030302,September,12
Troupeau331,large,424.0,35.0,0.2019047619047619,September,12
Troupeau333,small,20.0,2.0,0.16666666666666666,September,12
Troupeau334,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau338,small,5.0,2.0,0.04166666666666666,September,12
Troupeau340,minifarm,1410.0,12.0,3.9166666666666665,September,12
Troupeau350,medium,100.0,11.0,0.30303030303030304,September,12
Troupeau354,large,424.0,35.0,0.2019047619047619,September,12
Troupeau356,large,949.0,35.0,0.9038095238095238,September,12
Troupeau365,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau368,large,556.0,35.0,0.5295238095238095,September,12
Troupeau370,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau376,small,43.0,2.0,0.35833333333333334,September,12
Troupeau384,small,5.0,2.0,0.04166666666666666,September,12
Troupeau385,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau394,large,1999.0,35.0,0.9519047619047619,September,12
Troupeau399,medium,100.0,11.0,0.30303030303030304,September,12
Troupeau404,large,424.0,35.0,0.4038095238095238,September,12
Troupeau423,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau429,large,424.0,35.0,0.4038095238095238,September,12
Troupeau431,large,424.0,35.0,0.2019047619047619,September,12
Troupeau433,small,102.0,2.0,0.85,September,12
Troupeau438,medium,100.0,11.0,0.30303030303030304,September,12
Troupeau441,large,424.0,35.0,0.2019047619047619,September,12
Troupeau447,large,424.0,35.0,0.2019047619047619,September,12
Troupeau451,medium,100.0,11.0,0.30303030303030304,September,12
Troupeau455,medium,100.0,11.0,0.30303030303030304,September,12
Troupeau456,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau459,medium,183.0,11.0,0.2772727272727273,September,12
Troupeau461,small,5.0,2.0,0.04166666666666666,September,12
Troupeau469,large,424.0,35.0,0.2019047619047619,September,12
Troupeau485,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau498,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau500,large,1474.0,35.0,0.7019047619047619,September,12
Troupeau508,large,424.0,35.0,0.2019047619047619,September,12
Troupeau511,medium,100.0,11.0,0.15151515151515152,September,12
Troupeau532,medium,224.0,11.0,0.3393939393939394,September,12
Troupeau536,small,5.0,2.0,0.08333333333333333,September,12
Troupeau544,medium,430.0,11.0,1.3030303030303032,September,12
Troupeau547,medium,554.0,11.0,1.678787878787879,September,12
Troupeau550,medium,348.0,11.0,0.5272727272727272,September,12
Troupeau554,large,424.0,35.0,0.4038095238095238,September,12
Troupeau563,small,22.0,3.0,0.24444444444444444,September,12
Troupeau565,large,424.0,35.0,0.2019047619047619,September,12
Troupeau594,medium,678.0,11.0,1.0272727272727271,September,12
Troupeau597,large,2130.0,35.0,1.0142857142857142,September,12
Troupeau603,small,5.0,2.0,0.04166666666666666,September,12
Troupeau606,large,1474.0,35.0,0.7019047619047619,September,12
Troupeau0,minifarm,1050.0,12.0,1.4583333333333333,October,12
Troupeau2,minifarm,1050.0,12.0,1.4583333333333333,October,12
Troupeau5,large,267.0,35.0,0.12714285714285714,October,12
Troupeau8,minifarm,1230.0,12.0,1.7083333333333333,October,12
Troupeau26,minifarm,1230.0,12.0,1.7083333333333333,October,12
Troupeau30,small,78.0,2.0,1.3,October,12
Troupeau44,medium,92.0,11.0,0.13939393939393938,October,12
Troupeau46,large,1579.0,35.0,0.7519047619047619,October,12
Troupeau81,minifarm,1050.0,12.0,1.4583333333333333,October,12
Troupeau87,small,26.0,2.0,0.21666666666666667,October,12
Troupeau89,large,1185.0,35.0,0.5642857142857143,October,12
Troupeau90,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau102,medium,257.0,11.0,0.3893939393939394,October,12
Troupeau107,large,267.0,35.0,0.12714285714285714,October,12
Troupeau110,minifarm,1410.0,12.0,1.9583333333333333,October,12
Troupeau130,minifarm,1230.0,12.0,3.4166666666666665,October,12
Troupeau142,minifarm,1590.0,12.0,4.416666666666667,October,12
Troupeau152,minifarm,1050.0,12.0,1.4583333333333333,October,12
Troupeau156,minifarm,870.0,12.0,2.4166666666666665,October,12
Troupeau157,minifarm,1590.0,12.0,2.2083333333333335,October,12
Troupeau158,minifarm,1050.0,12.0,1.4583333333333333,October,12
Troupeau183,large,267.0,35.0,0.12714285714285714,October,12
Troupeau186,medium,422.0,11.0,0.6393939393939394,October,12
Troupeau197,large,267.0,35.0,0.12714285714285714,October,12
Troupeau209,small,41.0,2.0,0.3416666666666667,October,12
Troupeau210,minifarm,1410.0,12.0,1.9583333333333333,October,12
Troupeau213,minifarm,870.0,12.0,2.4166666666666665,October,12
Troupeau214,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau218,minifarm,1410.0,12.0,1.9583333333333333,October,12
Troupeau224,minifarm,1230.0,12.0,1.7083333333333333,October,12
Troupeau225,minifarm,1590.0,12.0,2.2083333333333335,October,12
Troupeau231,minifarm,1590.0,12.0,4.416666666666667,October,12
Troupeau232,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau248,large,1317.0,35.0,0.6271428571428571,October,12
Troupeau252,minifarm,1770.0,12.0,2.4583333333333335,October,12
Troupeau259,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau261,minifarm,1590.0,12.0,2.2083333333333335,October,12
Troupeau265,minifarm,1770.0,12.0,2.4583333333333335,October,12
Troupeau272,minifarm,1410.0,12.0,3.9166666666666665,October,12
Troupeau273,minifarm,870.0,12.0,1.2083333333333333,October,12
Troupeau274,minifarm,1230.0,12.0,1.7083333333333333,October,12
Troupeau285,medium,51.0,11.0,0.15454545454545457,October,12
Troupeau286,large,267.0,35.0,0.12714285714285714,October,12
Troupeau287,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau294,small,3.0,2.0,0.05,October,12
Troupeau295,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau299,minifarm,1230.0,12.0,1.7083333333333333,October,12
Troupeau300,medium,546.0,11.0,0.8272727272727273,October,12
Troupeau302,minifarm,1770.0,12.0,4.916666666666667,October,12
Troupeau305,minifarm,1590.0,12.0,2.2083333333333335,October,12
Troupeau309,medium,92.0,11.0,0.27878787878787875,October,12
Troupeau312,minifarm,1590.0,12.0,2.2083333333333335,October,12
Troupeau321,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau324,minifarm,870.0,12.0,2.4166666666666665,October,12
Troupeau329,medium,51.0,11.0,0.15454545454545457,October,12
Troupeau330,medium,463.0,11.0,1.403030303030303,October,12
Troupeau331,large,1054.0,35.0,0.5019047619047619,October,12
Troupeau334,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau340,minifarm,1410.0,12.0,3.9166666666666665,October,12
Troupeau350,medium,51.0,11.0,0.15454545454545457,October,12
Troupeau354,large,267.0,35.0,0.12714285714285714,October,12
Troupeau356,large,1054.0,35.0,1.0038095238095237,October,12
Troupeau365,medium,381.0,11.0,0.5772727272727273,October,12
Troupeau368,large,923.0,35.0,0.879047619047619,October,12
Troupeau370,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau376,small,78.0,2.0,0.65,October,12
Troupeau385,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau394,large,267.0,35.0,0.12714285714285714,October,12
Troupeau399,medium,51.0,11.0,0.15454545454545457,October,12
Troupeau404,large,267.0,35.0,0.2542857142857143,October,12
Troupeau423,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau429,large,267.0,35.0,0.2542857142857143,October,12
Troupeau431,large,267.0,35.0,0.12714285714285714,October,12
Troupeau438,medium,174.0,11.0,0.5272727272727272,October,12
Troupeau441,large,267.0,35.0,0.12714285714285714,October,12
Troupeau447,large,267.0,35.0,0.12714285714285714,October,12
Troupeau451,medium,51.0,11.0,0.15454545454545457,October,12
Troupeau455,medium,51.0,11.0,0.15454545454545457,October,12
Troupeau456,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau459,medium,422.0,11.0,0.6393939393939394,October,12
Troupeau469,large,267.0,35.0,0.12714285714285714,October,12
Troupeau485,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau498,medium,133.0,11.0,0.20151515151515154,October,12
Troupeau500,large,1973.0,35.0,0.9395238095238095,October,12
Troupeau508,large,267.0,35.0,0.12714285714285714,October,12
Troupeau511,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau532,medium,92.0,11.0,0.13939393939393938,October,12
Troupeau544,medium,51.0,11.0,0.15454545454545457,October,12
Troupeau547,medium,51.0,11.0,0.15454545454545457,October,12
Troupeau550,medium,174.0,11.0,0.2636363636363636,October,12
Troupeau554,large,267.0,35.0,0.2542857142857143,October,12
