name,htype,milk,milking_nb,(milk / milking_nb) / 30,monthsnbMois,nbAnnee
Troupeau172,small,65.99999999999997,2.0,1.0999999999999994,October,14
Troupeau174,medium,1105.4999999999998,11.0,3.3499999999999996,October,14
Troupeau191,minifarm,1260.0,6.0,7.0,October,14
Troupeau199,medium,610.4999999999999,11.0,1.8499999999999999,October,14
Troupeau208,minifarm,1080.0,6.0,6.0,October,14
Troupeau220,medium,1435.4999999999998,11.0,4.349999999999999,October,14
Troupeau224,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau225,small,40.499999999999986,1.0,1.3499999999999994,October,14
Troupeau228,minifarm,900.0,6.0,5.0,October,14
Troupeau229,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau230,minifarm,900.0,6.0,5.0,October,14
Troupeau234,minifarm,1260.0,6.0,7.0,October,14
Troupeau241,large,892.4999999999997,35.0,0.8499999999999996,October,14
Troupeau247,minifarm,1440.0,6.0,8.0,October,14
Troupeau255,small,261.0,2.0,4.35,October,14
Troupeau259,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau261,minifarm,1080.0,6.0,6.0,October,14
Troupeau263,minifarm,1800.0,6.0,10.0,October,14
Troupeau268,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau279,minifarm,1260.0,6.0,7.0,October,14
Troupeau299,minifarm,1800.0,6.0,10.0,October,14
Troupeau300,minifarm,1800.0,6.0,10.0,October,14
Troupeau302,medium,610.4999999999999,11.0,1.8499999999999999,October,14
Troupeau306,minifarm,1080.0,6.0,6.0,October,14
Troupeau311,minifarm,1800.0,6.0,10.0,October,14
Troupeau315,minifarm,1620.0,6.0,9.0,October,14
Troupeau317,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau320,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau323,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau326,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau334,large,892.4999999999997,35.0,0.8499999999999996,October,14
Troupeau339,large,4042.4999999999995,35.0,3.8499999999999996,October,14
Troupeau340,small,76.49999999999997,3.0,0.8499999999999996,October,14
Troupeau353,medium,1105.4999999999998,11.0,3.3499999999999996,October,14
Troupeau354,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau358,medium,1270.4999999999998,11.0,3.8499999999999996,October,14
Troupeau366,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau373,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau378,small,95.99999999999997,2.0,1.5999999999999994,October,14
Troupeau384,medium,362.9999999999999,11.0,1.0999999999999999,October,14
Troupeau394,large,892.4999999999997,35.0,0.8499999999999996,October,14
Troupeau397,small,80.99999999999997,2.0,1.3499999999999994,October,14
Troupeau398,large,892.4999999999997,35.0,0.8499999999999996,October,14
Troupeau399,small,245.99999999999997,2.0,4.1,October,14
Troupeau403,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau404,small,25.49999999999999,1.0,0.8499999999999996,October,14
Troupeau409,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau414,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau419,large,3254.9999999999995,35.0,3.0999999999999996,October,14
Troupeau437,medium,1435.4999999999998,11.0,4.349999999999999,October,14
Troupeau443,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau448,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau449,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau470,small,110.99999999999997,2.0,1.8499999999999994,October,14
Troupeau476,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau477,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau480,large,892.4999999999997,35.0,0.8499999999999996,October,14
Troupeau481,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau485,large,892.4999999999997,35.0,0.8499999999999996,October,14
Troupeau487,large,892.4999999999997,35.0,0.8499999999999996,October,14
Troupeau493,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau499,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau504,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau505,medium,775.4999999999999,11.0,2.3499999999999996,October,14
Troupeau513,large,892.4999999999997,35.0,0.8499999999999996,October,14
Troupeau518,medium,857.9999999999999,11.0,2.5999999999999996,October,14
Troupeau519,large,2467.4999999999995,35.0,2.3499999999999996,October,14
Troupeau525,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau527,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau532,small,185.99999999999997,2.0,3.0999999999999996,October,14
Troupeau537,large,2729.9999999999995,35.0,2.5999999999999996,October,14
Troupeau555,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau558,large,2992.4999999999995,35.0,2.8499999999999996,October,14
Troupeau563,medium,1352.9999999999998,11.0,4.1,October,14
Troupeau564,large,892.4999999999997,35.0,0.8499999999999996,October,14
Troupeau567,medium,254.9999999999999,10.0,0.8499999999999996,October,14
Troupeau570,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau574,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau575,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau581,medium,280.4999999999999,11.0,0.8499999999999996,October,14
Troupeau586,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau598,small,50.99999999999998,2.0,0.8499999999999996,October,14
Troupeau11,minifarm,1620.0,6.0,9.0,November,14
Troupeau14,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau18,minifarm,1800.0,6.0,10.0,November,14
Troupeau19,minifarm,1440.0,6.0,8.0,November,14
Troupeau22,medium,588.0,7.0,2.8,November,14
Troupeau30,medium,535.5,7.0,2.55,November,14
Troupeau39,minifarm,1260.0,6.0,7.0,November,14
Troupeau41,minifarm,1800.0,6.0,10.0,November,14
Troupeau44,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau47,minifarm,1800.0,6.0,10.0,November,14
Troupeau48,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau59,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau61,minifarm,1620.0,6.0,9.0,November,14
Troupeau65,minifarm,1800.0,6.0,10.0,November,14
Troupeau81,medium,693.0,7.0,3.3,November,14
Troupeau87,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau88,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau92,large,0.0,24.0,0.0,November,14
Troupeau99,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau100,minifarm,1440.0,6.0,8.0,November,14
Troupeau105,minifarm,1260.0,6.0,7.0,November,14
Troupeau112,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau113,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau114,minifarm,1620.0,6.0,9.0,November,14
Troupeau124,minifarm,1080.0,6.0,6.0,November,14
Troupeau128,minifarm,1080.0,6.0,6.0,November,14
Troupeau129,minifarm,1080.0,6.0,6.0,November,14
Troupeau135,minifarm,1440.0,6.0,8.0,November,14
Troupeau140,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau149,minifarm,1800.0,6.0,10.0,November,14
Troupeau170,small,32.999999999999986,2.0,0.5499999999999997,November,14
Troupeau172,small,76.5,1.0,2.55,November,14
Troupeau174,medium,798.0,7.0,3.8,November,14
Troupeau191,minifarm,1620.0,6.0,9.0,November,14
Troupeau199,medium,745.5,7.0,3.55,November,14
Troupeau208,minifarm,1800.0,6.0,10.0,November,14
Troupeau220,medium,0.0,7.0,0.0,November,14
Troupeau224,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau225,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau228,minifarm,1620.0,6.0,9.0,November,14
Troupeau229,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau230,minifarm,900.0,6.0,5.0,November,14
Troupeau234,minifarm,1080.0,6.0,6.0,November,14
Troupeau241,large,0.0,23.0,0.0,November,14
Troupeau247,minifarm,1620.0,6.0,9.0,November,14
Troupeau255,small,91.5,1.0,3.05,November,14
Troupeau259,medium,0.0,7.0,0.0,November,14
Troupeau261,minifarm,1620.0,6.0,9.0,November,14
Troupeau263,minifarm,1080.0,6.0,6.0,November,14
Troupeau268,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau279,minifarm,900.0,6.0,5.0,November,14
Troupeau299,minifarm,1800.0,6.0,10.0,November,14
Troupeau300,minifarm,1800.0,6.0,10.0,November,14
Troupeau302,medium,0.0,7.0,0.0,November,14
Troupeau306,minifarm,1800.0,6.0,10.0,November,14
Troupeau311,minifarm,1080.0,6.0,6.0,November,14
Troupeau315,minifarm,1440.0,6.0,8.0,November,14
Troupeau317,small,114.0,1.0,3.8,November,14
Troupeau320,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau323,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau326,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau334,large,0.0,23.0,0.0,November,14
Troupeau339,large,0.0,23.0,0.0,November,14
Troupeau340,small,32.999999999999986,2.0,0.5499999999999997,November,14
Troupeau353,medium,272.99999999999994,7.0,1.2999999999999998,November,14
Troupeau354,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau358,medium,482.99999999999994,7.0,2.2999999999999994,November,14
Troupeau366,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau373,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau378,small,23.999999999999993,1.0,0.7999999999999997,November,14
Troupeau384,medium,850.5,7.0,4.05,November,14
Troupeau394,large,0.0,23.0,0.0,November,14
Troupeau397,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau398,large,0.0,23.0,0.0,November,14
Troupeau399,small,114.0,1.0,3.8,November,14
Troupeau403,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau409,medium,0.0,7.0,0.0,November,14
Troupeau414,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau419,large,0.0,23.0,0.0,November,14
Troupeau437,medium,535.5,7.0,2.55,November,14
Troupeau443,medium,745.5,7.0,3.55,November,14
Troupeau448,small,0.0,1.0,0.0,November,14
Troupeau449,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau470,small,106.5,1.0,3.55,November,14
Troupeau476,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau477,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau480,large,0.0,23.0,0.0,November,14
Troupeau481,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau485,large,0.0,23.0,0.0,November,14
Troupeau487,large,0.0,23.0,0.0,November,14
Troupeau493,medium,0.0,7.0,0.0,November,14
Troupeau499,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau504,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau505,medium,272.99999999999994,7.0,1.2999999999999998,November,14
Troupeau513,large,0.0,23.0,0.0,November,14
Troupeau518,medium,0.0,7.0,0.0,November,14
Troupeau519,large,0.0,23.0,0.0,November,14
Troupeau525,medium,0.0,7.0,0.0,November,14
Troupeau527,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau532,small,91.5,1.0,3.05,November,14
Troupeau537,large,0.0,23.0,0.0,November,14
Troupeau555,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau558,large,0.0,23.0,0.0,November,14
Troupeau563,medium,0.0,7.0,0.0,November,14
Troupeau564,large,0.0,23.0,0.0,November,14
Troupeau567,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau570,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau574,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau575,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau581,medium,115.49999999999996,7.0,0.5499999999999997,November,14
Troupeau586,small,61.49999999999999,1.0,2.05,November,14
Troupeau598,small,16.499999999999993,1.0,0.5499999999999997,November,14
Troupeau11,minifarm,1800.0,6.0,10.0,December,14
Troupeau14,medium,52.5,7.0,0.25,December,14
Troupeau18,minifarm,1440.0,6.0,8.0,December,14
Troupeau19,minifarm,900.0,6.0,5.0,December,14
Troupeau22,medium,420.0,7.0,2.0,December,14
Troupeau30,medium,0.0,7.0,0.0,December,14
Troupeau39,minifarm,1800.0,6.0,10.0,December,14
Troupeau41,minifarm,900.0,6.0,5.0,December,14
Troupeau44,medium,52.5,7.0,0.25,December,14
Troupeau47,minifarm,1440.0,6.0,8.0,December,14
Troupeau48,medium,52.5,7.0,0.25,December,14
Troupeau59,small,7.5,1.0,0.25,December,14
Troupeau61,minifarm,1800.0,6.0,10.0,December,14
Troupeau65,minifarm,1620.0,6.0,9.0,December,14
Troupeau81,medium,105.0,7.0,0.5,December,14
Troupeau87,small,7.5,1.0,0.25,December,14
Troupeau88,medium,52.5,7.0,0.25,December,14
Troupeau99,small,0.0,1.0,0.0,December,14
Troupeau100,minifarm,1440.0,6.0,8.0,December,14
Troupeau105,minifarm,1440.0,6.0,8.0,December,14
Troupeau112,medium,52.5,7.0,0.25,December,14
Troupeau113,medium,0.0,7.0,0.0,December,14
Troupeau114,minifarm,1260.0,6.0,7.0,December,14
Troupeau124,minifarm,1620.0,6.0,9.0,December,14
Troupeau128,minifarm,1260.0,6.0,7.0,December,14
Troupeau129,minifarm,1260.0,6.0,7.0,December,14
Troupeau135,minifarm,1440.0,6.0,8.0,December,14
Troupeau140,small,7.5,1.0,0.25,December,14
Troupeau149,minifarm,1440.0,6.0,8.0,December,14
Troupeau170,small,0.0,2.0,0.0,December,14
Troupeau172,small,7.5,1.0,0.25,December,14
Troupeau174,medium,0.0,7.0,0.0,December,14
Troupeau191,minifarm,900.0,6.0,5.0,December,14
Troupeau199,medium,735.0,7.0,3.5,December,14
Troupeau208,minifarm,1080.0,6.0,6.0,December,14
Troupeau224,small,7.5,1.0,0.25,December,14
Troupeau225,small,45.0,1.0,1.5,December,14
Troupeau228,minifarm,1800.0,6.0,10.0,December,14
Troupeau229,small,90.0,1.0,3.0,December,14
Troupeau230,minifarm,1440.0,6.0,8.0,December,14
Troupeau234,minifarm,900.0,6.0,5.0,December,14
Troupeau247,minifarm,1440.0,6.0,8.0,December,14
Troupeau255,small,45.0,1.0,1.5,December,14
Troupeau261,minifarm,1260.0,6.0,7.0,December,14
Troupeau263,minifarm,1080.0,6.0,6.0,December,14
Troupeau268,medium,0.0,7.0,0.0,December,14
Troupeau279,minifarm,1800.0,6.0,10.0,December,14
Troupeau299,minifarm,1440.0,6.0,8.0,December,14
Troupeau300,minifarm,1260.0,6.0,7.0,December,14
Troupeau306,minifarm,900.0,6.0,5.0,December,14
Troupeau311,minifarm,1260.0,6.0,7.0,December,14
Troupeau315,minifarm,1620.0,6.0,9.0,December,14
Troupeau317,small,45.0,1.0,1.5,December,14
Troupeau320,small,7.5,1.0,0.25,December,14
Troupeau323,medium,0.0,7.0,0.0,December,14
Troupeau326,medium,52.5,7.0,0.25,December,14
Troupeau340,small,0.0,2.0,0.0,December,14
Troupeau353,medium,157.5,7.0,0.75,December,14
Troupeau354,medium,0.0,7.0,0.0,December,14
Troupeau358,medium,210.0,7.0,1.0,December,14
Troupeau366,medium,52.5,7.0,0.25,December,14
Troupeau373,medium,0.0,7.0,0.0,December,14
Troupeau378,small,0.0,1.0,0.0,December,14
Troupeau384,medium,105.0,7.0,0.5,December,14
Troupeau397,small,0.0,1.0,0.0,December,14
Troupeau399,small,15.0,1.0,0.5,December,14
Troupeau403,medium,52.5,7.0,0.25,December,14
Troupeau414,small,7.5,1.0,0.25,December,14
Troupeau437,medium,210.0,7.0,1.0,December,14
Troupeau443,medium,0.0,7.0,0.0,December,14
Troupeau449,medium,52.5,7.0,0.25,December,14
Troupeau470,small,105.0,1.0,3.5,December,14
Troupeau476,medium,52.5,7.0,0.25,December,14
Troupeau477,medium,52.5,7.0,0.25,December,14
Troupeau481,small,7.5,1.0,0.25,December,14
Troupeau499,medium,52.5,7.0,0.25,December,14
Troupeau504,medium,52.5,7.0,0.25,December,14
Troupeau505,medium,0.0,7.0,0.0,December,14
Troupeau527,small,7.5,1.0,0.25,December,14
Troupeau532,small,52.5,1.0,1.75,December,14
Troupeau555,medium,0.0,7.0,0.0,December,14
Troupeau567,medium,52.5,7.0,0.25,December,14
Troupeau570,small,7.5,1.0,0.25,December,14
Troupeau574,medium,52.5,7.0,0.25,December,14
Troupeau575,medium,52.5,7.0,0.25,December,14
Troupeau581,medium,52.5,7.0,0.25,December,14
Troupeau586,small,45.0,1.0,1.5,December,14
Troupeau598,small,7.5,1.0,0.25,December,14
Troupeau11,minifarm,1620.0,6.0,9.0,January,14
Troupeau14,medium,52.5,7.0,0.25,January,14
Troupeau18,minifarm,1800.0,6.0,10.0,January,14
Troupeau19,minifarm,1800.0,6.0,10.0,January,14
Troupeau22,medium,315.0,7.0,1.5,January,14
Troupeau39,minifarm,1800.0,6.0,10.0,January,14
Troupeau41,minifarm,1620.0,6.0,9.0,January,14
Troupeau44,medium,52.5,7.0,0.25,January,14
Troupeau47,minifarm,900.0,6.0,5.0,January,14
Troupeau48,medium,0.0,7.0,0.0,January,14
Troupeau59,small,7.5,1.0,0.25,January,14
Troupeau61,minifarm,1800.0,6.0,10.0,January,14
Troupeau65,minifarm,1080.0,6.0,6.0,January,14
Troupeau81,medium,577.5,7.0,2.75,January,14
Troupeau87,small,7.5,1.0,0.25,January,14
Troupeau88,medium,52.5,7.0,0.25,January,14
Troupeau100,minifarm,900.0,6.0,5.0,January,14
Troupeau105,minifarm,1620.0,6.0,9.0,January,14
Troupeau112,medium,52.5,7.0,0.25,January,14
Troupeau114,minifarm,1800.0,6.0,10.0,January,14
Troupeau124,minifarm,1620.0,6.0,9.0,January,14
Troupeau128,minifarm,1800.0,6.0,10.0,January,14
Troupeau129,minifarm,1800.0,6.0,10.0,January,14
Troupeau135,minifarm,1620.0,6.0,9.0,January,14
Troupeau140,small,7.5,1.0,0.25,January,14
Troupeau149,minifarm,900.0,6.0,5.0,January,14
Troupeau172,small,22.5,1.0,0.75,January,14
Troupeau191,minifarm,1080.0,6.0,6.0,January,14
Troupeau199,medium,105.0,7.0,0.5,January,14
Troupeau208,minifarm,900.0,6.0,5.0,January,14
Troupeau224,small,7.5,1.0,0.25,January,14
Troupeau225,small,82.5,1.0,2.75,January,14
Troupeau228,minifarm,1440.0,6.0,8.0,January,14
Troupeau229,small,7.5,1.0,0.25,January,14
Troupeau230,minifarm,1260.0,6.0,7.0,January,14
Troupeau234,minifarm,1260.0,6.0,7.0,January,14
Troupeau247,minifarm,1080.0,6.0,6.0,January,14
Troupeau255,small,75.0,1.0,2.5,January,14
Troupeau261,minifarm,1620.0,6.0,9.0,January,14
Troupeau263,minifarm,1800.0,6.0,10.0,January,14
Troupeau279,minifarm,1260.0,6.0,7.0,January,14
Troupeau299,minifarm,1080.0,6.0,6.0,January,14
Troupeau300,minifarm,1800.0,6.0,10.0,January,14
Troupeau306,minifarm,1440.0,6.0,8.0,January,14
Troupeau311,minifarm,1260.0,6.0,7.0,January,14
Troupeau315,minifarm,1260.0,6.0,7.0,January,14
Troupeau317,small,52.5,1.0,1.75,January,14
Troupeau320,small,0.0,1.0,0.0,January,14
Troupeau326,medium,0.0,7.0,0.0,January,14
Troupeau353,medium,367.5,7.0,1.75,January,14
Troupeau358,medium,0.0,7.0,0.0,January,14
Troupeau366,medium,52.5,7.0,0.25,January,14
Troupeau384,medium,0.0,7.0,0.0,January,14
Troupeau399,small,60.0,1.0,2.0,January,14
Troupeau403,medium,52.5,7.0,0.25,January,14
Troupeau414,small,7.5,1.0,0.25,January,14
Troupeau437,medium,472.5,7.0,2.25,January,14
Troupeau449,medium,52.5,7.0,0.25,January,14
Troupeau470,small,52.5,1.0,1.75,January,14
Troupeau476,medium,52.5,7.0,0.25,January,14
Troupeau477,medium,52.5,7.0,0.25,January,14
Troupeau481,small,7.5,1.0,0.25,January,14
Troupeau499,medium,52.5,7.0,0.25,January,14
Troupeau504,medium,52.5,7.0,0.25,January,14
Troupeau527,small,7.5,1.0,0.25,January,14
Troupeau532,small,15.0,1.0,0.5,January,14
Troupeau567,medium,52.5,7.0,0.25,January,14
Troupeau570,small,7.5,1.0,0.25,January,14
Troupeau574,medium,0.0,7.0,0.0,January,14
Troupeau575,medium,52.5,7.0,0.25,January,14
Troupeau581,medium,52.5,7.0,0.25,January,14
Troupeau586,small,67.5,1.0,2.25,January,14
Troupeau598,small,7.5,1.0,0.25,January,14
Troupeau11,minifarm,1620.0,6.0,9.0,February,14
Troupeau14,medium,52.5,7.0,0.25,February,14
Troupeau18,minifarm,900.0,6.0,5.0,February,14
Troupeau19,minifarm,1440.0,6.0,8.0,February,14
Troupeau22,medium,52.5,7.0,0.25,February,14
Troupeau39,minifarm,1800.0,6.0,10.0,February,14
Troupeau41,minifarm,1080.0,6.0,6.0,February,14
Troupeau44,medium,52.5,7.0,0.25,February,14
Troupeau47,minifarm,1260.0,6.0,7.0,February,14
Troupeau59,small,7.5,1.0,0.25,February,14
Troupeau61,minifarm,1440.0,6.0,8.0,February,14
Troupeau65,minifarm,1800.0,6.0,10.0,February,14
Troupeau81,medium,367.5,7.0,1.75,February,14
Troupeau87,small,7.5,1.0,0.25,February,14
Troupeau88,medium,52.5,7.0,0.25,February,14
Troupeau100,minifarm,1620.0,6.0,9.0,February,14
Troupeau105,minifarm,1800.0,6.0,10.0,February,14
Troupeau112,medium,52.5,7.0,0.25,February,14
Troupeau114,minifarm,1440.0,6.0,8.0,February,14
Troupeau124,minifarm,1440.0,6.0,8.0,February,14
Troupeau128,minifarm,1620.0,6.0,9.0,February,14
Troupeau129,minifarm,1080.0,6.0,6.0,February,14
Troupeau135,minifarm,1800.0,6.0,10.0,February,14
Troupeau140,small,7.5,1.0,0.25,February,14
Troupeau149,minifarm,1800.0,6.0,10.0,February,14
Troupeau172,small,7.5,1.0,0.25,February,14
Troupeau191,minifarm,1620.0,6.0,9.0,February,14
Troupeau199,medium,157.5,7.0,0.75,February,14
Troupeau208,minifarm,1080.0,6.0,6.0,February,14
Troupeau224,small,7.5,1.0,0.25,February,14
Troupeau225,small,7.5,1.0,0.25,February,14
Troupeau228,minifarm,1440.0,6.0,8.0,February,14
Troupeau229,small,15.0,1.0,0.5,February,14
Troupeau230,minifarm,1080.0,6.0,6.0,February,14
Troupeau234,minifarm,1440.0,6.0,8.0,February,14
Troupeau247,minifarm,900.0,6.0,5.0,February,14
Troupeau255,small,30.0,1.0,1.0,February,14
Troupeau261,minifarm,1080.0,6.0,6.0,February,14
Troupeau263,minifarm,1080.0,6.0,6.0,February,14
Troupeau279,minifarm,1080.0,6.0,6.0,February,14
Troupeau299,minifarm,1620.0,6.0,9.0,February,14
Troupeau300,minifarm,1440.0,6.0,8.0,February,14
Troupeau306,minifarm,1620.0,6.0,9.0,February,14
Troupeau311,minifarm,1440.0,6.0,8.0,February,14
Troupeau315,minifarm,1260.0,6.0,7.0,February,14
Troupeau317,small,7.5,1.0,0.25,February,14
Troupeau353,medium,157.5,7.0,0.75,February,14
Troupeau366,medium,52.5,7.0,0.25,February,14
Troupeau399,small,37.5,1.0,1.25,February,14
Troupeau403,medium,52.5,7.0,0.25,February,14
Troupeau414,small,7.5,1.0,0.25,February,14
Troupeau437,medium,420.0,7.0,2.0,February,14
Troupeau449,medium,52.5,7.0,0.25,February,14
Troupeau470,small,45.0,1.0,1.5,February,14
Troupeau476,medium,52.5,7.0,0.25,February,14
Troupeau477,medium,52.5,7.0,0.25,February,14
Troupeau481,small,7.5,1.0,0.25,February,14
Troupeau499,medium,52.5,7.0,0.25,February,14
Troupeau504,medium,52.5,7.0,0.25,February,14
Troupeau527,small,7.5,1.0,0.25,February,14
Troupeau532,small,7.5,1.0,0.25,February,14
Troupeau567,medium,52.5,7.0,0.25,February,14
Troupeau570,small,7.5,1.0,0.25,February,14
Troupeau575,medium,52.5,7.0,0.25,February,14
Troupeau581,medium,52.5,7.0,0.25,February,14
Troupeau586,small,7.5,1.0,0.25,February,14
Troupeau598,small,7.5,1.0,0.25,February,14
Troupeau11,minifarm,900.0,6.0,5.0,March,14
Troupeau14,medium,52.5,7.0,0.25,March,14
Troupeau18,minifarm,1080.0,6.0,6.0,March,14
Troupeau19,minifarm,1800.0,6.0,10.0,March,14
Troupeau22,medium,682.5,7.0,3.25,March,14
Troupeau39,minifarm,1440.0,6.0,8.0,March,14
Troupeau41,minifarm,900.0,6.0,5.0,March,14
Troupeau44,medium,52.5,7.0,0.25,March,14
Troupeau47,minifarm,1080.0,6.0,6.0,March,14
Troupeau59,small,7.5,1.0,0.25,March,14
Troupeau61,minifarm,900.0,6.0,5.0,March,14
Troupeau65,minifarm,900.0,6.0,5.0,March,14
Troupeau81,medium,420.0,7.0,2.0,March,14
Troupeau87,small,7.5,1.0,0.25,March,14
Troupeau88,medium,52.5,7.0,0.25,March,14
Troupeau100,minifarm,1620.0,6.0,9.0,March,14
Troupeau105,minifarm,900.0,6.0,5.0,March,14
Troupeau112,medium,52.5,7.0,0.25,March,14
Troupeau114,minifarm,1620.0,6.0,9.0,March,14
Troupeau124,minifarm,1440.0,6.0,8.0,March,14
Troupeau128,minifarm,1080.0,6.0,6.0,March,14
Troupeau129,minifarm,1260.0,6.0,7.0,March,14
Troupeau135,minifarm,1440.0,6.0,8.0,March,14
Troupeau140,small,7.5,1.0,0.25,March,14
Troupeau149,minifarm,900.0,6.0,5.0,March,14
Troupeau172,small,7.5,1.0,0.25,March,14
Troupeau191,minifarm,1620.0,6.0,9.0,March,14
Troupeau199,medium,420.0,7.0,2.0,March,14
Troupeau208,minifarm,1800.0,6.0,10.0,March,14
Troupeau224,small,7.5,1.0,0.25,March,14
Troupeau225,small,15.0,1.0,0.5,March,14
Troupeau228,minifarm,1620.0,6.0,9.0,March,14
Troupeau229,small,7.5,1.0,0.25,March,14
Troupeau230,minifarm,1260.0,6.0,7.0,March,14
Troupeau234,minifarm,1080.0,6.0,6.0,March,14
Troupeau247,minifarm,1800.0,6.0,10.0,March,14
Troupeau255,small,30.0,1.0,1.0,March,14
Troupeau261,minifarm,900.0,6.0,5.0,March,14
Troupeau263,minifarm,1440.0,6.0,8.0,March,14
Troupeau279,minifarm,1080.0,6.0,6.0,March,14
Troupeau299,minifarm,1260.0,6.0,7.0,March,14
Troupeau300,minifarm,1440.0,6.0,8.0,March,14
Troupeau306,minifarm,1440.0,6.0,8.0,March,14
Troupeau311,minifarm,1440.0,6.0,8.0,March,14
Troupeau315,minifarm,900.0,6.0,5.0,March,14
Troupeau317,small,112.5,1.0,3.75,March,14
Troupeau353,medium,315.0,7.0,1.5,March,14
Troupeau366,medium,52.5,7.0,0.25,March,14
Troupeau399,small,7.5,1.0,0.25,March,14
Troupeau403,medium,52.5,7.0,0.25,March,14
Troupeau414,small,7.5,1.0,0.25,March,14
Troupeau437,medium,52.5,7.0,0.25,March,14
Troupeau449,medium,52.5,7.0,0.25,March,14
Troupeau470,small,75.0,1.0,2.5,March,14
Troupeau476,medium,52.5,7.0,0.25,March,14
Troupeau477,medium,52.5,7.0,0.25,March,14
Troupeau481,small,7.5,1.0,0.25,March,14
Troupeau499,medium,52.5,7.0,0.25,March,14
Troupeau504,medium,52.5,7.0,0.25,March,14
Troupeau527,small,7.5,1.0,0.25,March,14
Troupeau532,small,7.5,1.0,0.25,March,14
Troupeau567,medium,52.5,7.0,0.25,March,14
Troupeau570,small,7.5,1.0,0.25,March,14
Troupeau575,medium,52.5,7.0,0.25,March,14
