#;bioma;champsTrouve;champsTrouvebiomass;consumed;eauTrouve;hcarbon_impact;herd_kmT;herd_size;htype;income;location;milk;milking_nb;name;pcTrouve;stock;stock_month;test;total_crb_consumed;total_pb_consumed;transhumance
660;0.0;true;true;0.0;true;0.0;10.0;15.0;'minifarm';0.0;{89778.67067148983,47672.94480124679,0.0};0.0;12.0;'Troupeau660';true;0.0;0.0;'cell23981';0.0;0.0;false
661;0.0;false;true;0.0;false;0.0;0.0;229.0;'large';0.0;{108334.74850024762,85475.27988593587,0.0};0.0;22.0;'Troupeau661';false;0.0;0.0;'ras';0.0;0.0;false
662;0.0;true;true;0.0;true;0.0;0.0;24.0;'medium';0.0;{67402.22387798781,58173.59343588265,0.0};0.0;2.0;'Troupeau662';false;0.0;0.0;'ras';0.0;0.0;false
663;0.0;true;true;0.0;false;0.0;0.0;34.0;'medium';0.0;{106697.44751535723,59433.671272038955,0.0};0.0;3.0;'Troupeau663';false;0.0;0.0;'ras';0.0;0.0;false
664;0.0;true;true;0.0;true;0.0;0.0;19.0;'medium';0.0;{78317.56377725709,35912.218330454634,0.0};0.0;1.0;'Troupeau664';false;0.0;0.0;'ras';0.0;0.0;false
665;0.0;true;true;0.0;true;0.0;0.0;88.0;'large';0.0;{33564.67019025304,22051.362132735303,0.0};0.0;8.0;'Troupeau665';false;0.0;0.0;'ras';0.0;0.0;false
666;0.0;true;true;0.0;true;0.0;0.0;8.0;'small';0.0;{55941.11698375506,30031.855095058552,0.0};0.0;0.0;'Troupeau666';false;0.0;0.0;'ras';0.0;0.0;false
667;0.0;true;true;0.0;false;0.0;0.0;69.0;'large';0.0;{85412.53471178212,35072.166439683766,0.0};0.0;6.0;'Troupeau667';false;0.0;0.0;'ras';0.0;0.0;false
668;0.0;true;true;0.0;true;0.0;0.0;41.0;'medium';0.0;{21557.79630105683,51033.152364330264,0.0};0.0;4.0;'Troupeau668';false;0.0;0.0;'ras';0.0;0.0;false
669;0.0;true;true;0.0;false;0.0;0.0;230.0;'large';0.0;{67947.99087295127,83795.17610439414,0.0};0.0;23.0;'Troupeau669';false;0.0;0.0;'ras';0.0;0.0;false
670;0.0;true;true;0.0;false;0.0;0.0;9.0;'small';0.0;{11188.223396751015,83795.17610439414,0.0};0.0;0.0;'Troupeau670';false;0.0;0.0;'ras';0.0;0.0;false
671;0.0;true;true;0.0;true;0.0;0.0;123.0;'large';0.0;{39022.34013988768,23731.46591427704,0.0};0.0;12.0;'Troupeau671';false;0.0;0.0;'ras';0.0;0.0;false
672;0.0;false;true;0.0;false;0.0;0.0;-2.0;'small';0.0;{121978.92337433422,80014.94259592523,0.0};0.0;-1.0;'Troupeau672';false;0.0;0.0;'ras';0.0;0.0;false
673;0.0;true;true;0.0;true;0.0;0.0;90.0;'large';0.0;{59215.71895353585,16591.024842724655,0.0};0.0;9.0;'Troupeau673';false;0.0;0.0;'ras';0.0;0.0;false
674;0.0;true;true;0.0;true;0.0;0.0;123.0;'large';0.0;{43388.47609959539,2310.1426996198884,0.0};0.0;12.0;'Troupeau674';false;0.0;0.0;'ras';0.0;0.0;false
675;0.0;false;true;0.0;false;0.0;0.0;82.0;'large';0.0;{112700.88445995533,84215.20204977957,0.0};0.0;8.0;'Troupeau675';false;0.0;0.0;'ras';0.0;0.0;false
676;0.0;false;true;0.0;false;0.0;0.0;31.0;'medium';0.0;{98510.94259090527,78754.86475976893,0.0};0.0;3.0;'Troupeau676';false;0.0;0.0;'ras';0.0;0.0;false
677;0.0;true;true;0.0;false;0.0;0.0;4.0;'small';0.0;{50483.44703412042,62793.87883512243,0.0};0.0;0.0;'Troupeau677';false;0.0;0.0;'ras';0.0;0.0;false
678;0.0;true;true;0.0;true;0.0;10.0;15.0;'minifarm';0.0;{109426.28249017455,5670.350262703363,0.0};0.0;12.0;'Troupeau678';true;0.0;0.0;'cell2267';0.0;0.0;false
679;0.0;true;true;0.0;false;0.0;8.0;4.0;'small';0.0;{116521.25342469958,17011.05078811009,0.0};0.0;0.0;'Troupeau679';true;0.0;0.0;'cell10285';0.0;0.0;false
680;0.0;true;true;0.0;true;0.0;0.0;154.0;'large';0.0;{114883.95243980919,55653.437763570044,0.0};0.0;15.0;'Troupeau680';false;0.0;0.0;'ras';0.0;0.0;false
681;0.0;false;true;0.0;false;0.0;0.0;-0.0;'small';0.0;{89778.67067148983,68674.2420705185,0.0};0.0;-0.0;'Troupeau681';false;0.0;0.0;'ras';0.0;0.0;false
682;0.0;true;true;0.0;false;0.0;0.0;41.0;'medium';0.0;{41205.408119741536,56913.51559972635,0.0};0.0;4.0;'Troupeau682';false;0.0;0.0;'ras';0.0;0.0;false
683;0.0;true;true;0.0;false;0.0;8.0;33.0;'medium';0.0;{99602.4765808322,27511.699422745947,0.0};0.0;3.0;'Troupeau683';true;0.0;0.0;'cell13691';0.0;0.0;false
684;0.0;true;true;0.0;true;0.0;4.0;15.0;'minifarm';0.0;{117067.02041966304,45572.815074319624,0.0};0.0;12.0;'Troupeau684';true;0.0;0.0;'cell24714';0.0;0.0;false
685;0.0;true;true;0.0;false;0.0;0.0;86.0;'large';0.0;{42842.709104631926,85475.27988593587,0.0};0.0;8.0;'Troupeau685';false;0.0;0.0;'ras';0.0;0.0;false
686;0.0;true;true;0.0;false;0.0;0.0;3.0;'small';0.0;{85412.53471178212,69514.29396128937,0.0};0.0;0.0;'Troupeau686';false;0.0;0.0;'ras';0.0;0.0;false
687;0.0;true;true;0.0;true;0.0;6.0;15.0;'minifarm';0.0;{65219.155898133955,11550.713498099443,0.0};0.0;12.0;'Troupeau687';true;0.0;0.0;'cell5612';0.0;0.0;false
688;0.0;false;true;0.0;true;0.0;0.0;182.0;'large';0.0;{18828.96132623951,11970.739443484877,0.0};0.0;18.0;'Troupeau688';false;0.0;0.0;'ras';0.0;0.0;false
689;0.0;true;true;0.0;false;0.0;6.0;4.0;'small';0.0;{110517.81648010146,23731.46591427704,0.0};0.0;0.0;'Troupeau689';true;0.0;0.0;'cell12342';0.0;0.0;false
690;0.0;true;true;0.0;true;0.0;0.0;47.0;'medium';0.0;{97419.40860097834,30871.90698582942,0.0};0.0;4.0;'Troupeau690';false;0.0;0.0;'ras';0.0;0.0;false
691;0.0;false;true;0.0;false;0.0;0.0;154.0;'large';0.0;{114338.18544484572,81275.02043208152,0.0};0.0;15.0;'Troupeau691';false;0.0;0.0;'ras';0.0;0.0;false
692;0.0;true;true;0.0;false;0.0;5.0;-5.0;'small';0.0;{114883.95243980919,20371.258351193566,0.0};0.0;-1.0;'Troupeau692';true;0.0;0.0;'cell10285';0.0;0.0;false
693;0.0;true;true;0.0;true;0.0;0.0;-14.0;'small';0.0;{87595.60269163598,75814.68314207088,0.0};0.0;-2.0;'Troupeau693';false;0.0;0.0;'ras';0.0;0.0;false
694;0.0;true;true;0.0;true;0.0;0.0;37.0;'medium';0.0;{47208.84506433964,210.01297269271714,0.0};0.0;3.0;'Troupeau694';false;0.0;0.0;'ras';0.0;0.0;false
695;0.0;true;true;0.0;false;0.0;7.0;5.0;'small';0.0;{116521.25342469958,17431.076733495524,0.0};0.0;0.0;'Troupeau695';true;0.0;0.0;'cell10285';0.0;0.0;false
696;0.0;true;true;0.0;true;0.0;0.0;14.0;'large';0.0;{6822.0874370433,74134.57936052914,0.0};0.0;1.0;'Troupeau696';false;0.0;0.0;'ras';0.0;0.0;false
697;0.0;true;true;0.0;true;0.0;0.0;136.0;'large';0.0;{36293.50516507036,25831.59564120421,0.0};0.0;13.0;'Troupeau697';false;0.0;0.0;'ras';0.0;0.0;false
698;0.0;true;true;0.0;true;0.0;0.0;14.0;'medium';0.0;{1910.1844823721242,41792.58156585071,0.0};0.0;1.0;'Troupeau698';false;0.0;0.0;'ras';0.0;0.0;false
699;0.0;true;true;0.0;true;0.0;6.0;15.0;'minifarm';0.0;{40113.874129814605,9450.58377117227,0.0};0.0;12.0;'Troupeau699';true;0.0;0.0;'cell5345';0.0;0.0;false
700;0.0;false;true;0.0;false;0.0;0.0;-0.0;'small';0.0;{123070.45736426115,51873.20425510113,0.0};0.0;-0.0;'Troupeau700';false;0.0;0.0;'ras';0.0;0.0;false
701;0.0;true;true;0.0;true;0.0;0.0;25.0;'medium';0.0;{4639.019457189444,59853.697217424386,0.0};0.0;2.0;'Troupeau701';false;0.0;0.0;'ras';0.0;0.0;false
702;0.0;true;true;0.0;true;0.0;0.0;17.0;'medium';0.0;{25378.16526580108,47252.91885586136,0.0};0.0;1.0;'Troupeau702';false;0.0;0.0;'ras';0.0;0.0;false
703;0.0;false;true;0.0;true;0.0;0.0;37.0;'medium';0.0;{6822.0874370433,25831.59564120421,0.0};0.0;3.0;'Troupeau703';false;0.0;0.0;'ras';0.0;0.0;false
704;0.0;true;true;0.0;true;0.0;0.0;48.0;'medium';0.0;{41205.408119741536,35072.166439683766,0.0};0.0;4.0;'Troupeau704';false;0.0;0.0;'ras';0.0;0.0;false
705;0.0;true;true;0.0;true;0.0;10.0;15.0;'minifarm';0.0;{93053.27264127063,47672.94480124679,0.0};0.0;12.0;'Troupeau705';true;0.0;0.0;'cell23757';0.0;0.0;false
706;0.0;true;true;0.0;true;0.0;0.0;26.0;'medium';0.0;{6276.3204420798365,57753.56749049722,0.0};0.0;2.0;'Troupeau706';false;0.0;0.0;'ras';0.0;0.0;false
707;0.0;false;true;0.0;true;0.0;0.0;105.0;'large';0.0;{88687.13668156292,77074.76097822719,0.0};0.0;10.0;'Troupeau707';false;0.0;0.0;'ras';0.0;0.0;false
708;0.0;false;true;0.0;true;0.0;0.0;51.0;'medium';0.0;{4093.2524622259803,13230.81727964118,0.0};0.0;5.0;'Troupeau708';false;0.0;0.0;'ras';0.0;0.0;false
709;0.0;true;true;0.0;true;0.0;0.0;52.0;'large';0.0;{77771.79678229363,35072.166439683766,0.0};0.0;5.0;'Troupeau709';false;0.0;0.0;'ras';0.0;0.0;false
710;0.0;true;true;0.0;false;0.0;0.0;39.0;'medium';0.0;{77226.02978733016,55653.437763570044,0.0};0.0;3.0;'Troupeau710';false;0.0;0.0;'ras';0.0;0.0;false
711;0.0;true;true;0.0;false;0.0;0.0;201.0;'large';0.0;{76680.2627923667,81695.04637746696,0.0};0.0;20.0;'Troupeau711';false;0.0;0.0;'ras';0.0;0.0;false
712;0.0;true;true;0.0;true;0.0;0.0;3.0;'small';0.0;{67402.22387798781,79594.91665053979,0.0};0.0;0.0;'Troupeau712';false;0.0;0.0;'ras';0.0;0.0;false
713;0.0;true;true;0.0;true;0.0;0.0;43.0;'medium';0.0;{36839.27216003382,4830.298371932494,0.0};0.0;4.0;'Troupeau713';false;0.0;0.0;'ras';0.0;0.0;false
714;0.0;true;true;0.0;true;0.0;0.0;21.0;'medium';0.0;{60307.25294346278,53133.28209125744,0.0};0.0;2.0;'Troupeau714';false;0.0;0.0;'ras';0.0;0.0;false
715;0.0;true;true;0.0;true;0.0;9.0;15.0;'minifarm';0.0;{47208.84506433964,13230.81727964118,0.0};0.0;12.0;'Troupeau715';true;0.0;0.0;'cell9246';0.0;0.0;false
716;0.0;true;true;0.0;true;0.0;0.0;1.0;'small';0.0;{24286.63127587415,44732.763183548755,0.0};0.0;0.0;'Troupeau716';false;0.0;0.0;'ras';0.0;0.0;false
717;0.0;true;true;0.0;true;0.0;9.0;15.0;'minifarm';0.0;{64673.38890317049,15330.94700656835,0.0};0.0;12.0;'Troupeau717';true;0.0;0.0;'cell6757';0.0;0.0;false
718;0.0;true;true;0.0;false;0.0;0.0;12.0;'small';0.0;{63036.0879182801,82955.12421362326,0.0};0.0;1.0;'Troupeau718';false;0.0;0.0;'ras';0.0;0.0;false
719;0.0;true;true;0.0;true;0.0;0.0;35.0;'medium';0.0;{79409.09776718402,77914.81286899805,0.0};0.0;3.0;'Troupeau719';false;0.0;0.0;'ras';0.0;0.0;false
720;0.0;true;true;0.0;true;0.0;10.0;15.0;'minifarm';0.0;{54849.58299382814,18271.128624266392,0.0};0.0;12.0;'Troupeau720';true;0.0;0.0;'cell7887';0.0;0.0;false
721;0.0;true;true;0.0;false;0.0;0.0;106.0;'large';0.0;{55395.3499887916,74974.63125130002,0.0};0.0;10.0;'Troupeau721';false;0.0;0.0;'ras';0.0;0.0;false
722;0.0;true;true;0.0;true;0.0;0.0;28.0;'medium';0.0;{61398.7869333897,50193.100473559396,0.0};0.0;2.0;'Troupeau722';false;0.0;0.0;'ras';0.0;0.0;false
723;0.0;true;true;0.0;true;0.0;0.0;46.0;'medium';0.0;{47208.84506433964,48933.0226374031,0.0};0.0;4.0;'Troupeau723';false;0.0;0.0;'ras';0.0;0.0;false
724;0.0;true;true;0.0;true;0.0;0.0;5.0;'small';0.0;{19374.728321202976,56913.51559972635,0.0};0.0;0.0;'Troupeau724';false;0.0;0.0;'ras';0.0;0.0;false
725;0.0;true;true;0.0;true;0.0;5.0;15.0;'minifarm';0.0;{70131.05885280513,16170.99889733922,0.0};0.0;12.0;'Troupeau725';true;0.0;0.0;'cell8597';0.0;0.0;false
726;0.0;true;true;0.0;false;0.0;0.0;24.0;'medium';0.0;{58669.95195857238,34232.1145489129,0.0};0.0;2.0;'Troupeau726';false;0.0;0.0;'ras';0.0;0.0;false
727;0.0;true;true;0.0;true;0.0;0.0;41.0;'medium';0.0;{76680.2627923667,77074.76097822719,0.0};0.0;4.0;'Troupeau727';false;0.0;0.0;'ras';0.0;0.0;false
728;0.0;true;true;0.0;true;0.0;0.0;16.0;'small';0.0;{12279.757386677942,57753.56749049722,0.0};0.0;1.0;'Troupeau728';false;0.0;0.0;'ras';0.0;0.0;false
729;0.0;true;true;0.0;false;0.0;0.0;98.0;'large';0.0;{49937.68003915696,51033.152364330264,0.0};0.0;9.0;'Troupeau729';false;0.0;0.0;'ras';0.0;0.0;false
730;0.0;true;true;0.0;true;0.0;0.0;19.0;'medium';0.0;{65764.92289309742,78754.86475976893,0.0};0.0;1.0;'Troupeau730';false;0.0;0.0;'ras';0.0;0.0;false
731;0.0;true;true;0.0;true;0.0;0.0;155.0;'large';0.0;{17191.660341349118,56073.46370895548,0.0};0.0;15.0;'Troupeau731';false;0.0;0.0;'ras';0.0;0.0;false
732;0.0;true;true;0.0;false;0.0;7.0;60.0;'large';0.0;{120341.62238944383,22891.41402350617,0.0};0.0;6.0;'Troupeau732';true;0.0;0.0;'cell12579';0.0;0.0;false
733;0.0;true;true;0.0;true;0.0;0.0;104.0;'large';0.0;{40113.874129814605,35912.218330454634,0.0};0.0;10.0;'Troupeau733';false;0.0;0.0;'ras';0.0;0.0;false
734;0.0;true;true;0.0;true;0.0;0.0;44.0;'medium';0.0;{4093.2524622259803,42212.60751123615,0.0};0.0;4.0;'Troupeau734';false;0.0;0.0;'ras';0.0;0.0;false
735;0.0;false;true;0.0;true;0.0;0.0;54.0;'medium';0.0;{12279.757386677942,1890.1167542344542,0.0};0.0;5.0;'Troupeau735';false;0.0;0.0;'ras';0.0;0.0;false
736;0.0;false;true;0.0;false;0.0;0.0;51.0;'medium';0.0;{72314.12683265899,85895.30583132131,0.0};0.0;5.0;'Troupeau736';false;0.0;0.0;'ras';0.0;0.0;false
737;0.0;true;true;0.0;true;0.0;0.0;26.0;'medium';0.0;{34656.204180179964,2730.168645005323,0.0};0.0;2.0;'Troupeau737';false;0.0;0.0;'ras';0.0;0.0;false
738;0.0;false;true;0.0;true;0.0;0.0;35.0;'medium';0.0;{11733.990391714478,5250.324317317929,0.0};0.0;3.0;'Troupeau738';false;0.0;0.0;'ras';0.0;0.0;false
739;0.0;true;true;0.0;true;0.0;0.0;5.0;'small';0.0;{67947.99087295127,48092.97074663223,0.0};0.0;0.0;'Troupeau739';false;0.0;0.0;'ras';0.0;0.0;false
740;0.0;true;true;0.0;true;0.0;0.0;79.0;'large';0.0;{40113.874129814605,23311.439968891606,0.0};0.0;7.0;'Troupeau740';false;0.0;0.0;'ras';0.0;0.0;false
741;0.0;true;true;0.0;true;0.0;0.0;241.0;'large';0.0;{66310.68988806088,59433.671272038955,0.0};0.0;24.0;'Troupeau741';false;0.0;0.0;'ras';0.0;0.0;false
742;0.0;true;true;0.0;false;0.0;0.0;34.0;'medium';0.0;{120887.38938440729,7770.479989630534,0.0};0.0;3.0;'Troupeau742';false;0.0;0.0;'ras';0.0;0.0;false
743;0.0;true;true;0.0;true;0.0;0.0;34.0;'large';0.0;{24286.63127587415,56913.51559972635,0.0};0.0;3.0;'Troupeau743';false;0.0;0.0;'ras';0.0;0.0;false
744;0.0;false;true;0.0;false;0.0;0.0;184.0;'large';0.0;{123070.45736426115,81695.04637746696,0.0};0.0;18.0;'Troupeau744';false;0.0;0.0;'ras';0.0;0.0;false
745;0.0;true;true;0.0;true;0.0;0.0;39.0;'medium';0.0;{43934.24309455886,49773.074528173966,0.0};0.0;3.0;'Troupeau745';false;0.0;0.0;'ras';0.0;0.0;false
746;0.0;false;true;0.0;true;0.0;0.0;45.0;'medium';0.0;{18828.96132623951,630.0389180781515,0.0};0.0;4.0;'Troupeau746';false;0.0;0.0;'ras';0.0;0.0;false
747;0.0;true;true;0.0;true;0.0;0.0;59.0;'large';0.0;{10642.456401787551,64894.008562049596,0.0};0.0;5.0;'Troupeau747';false;0.0;0.0;'ras';0.0;0.0;false
748;0.0;false;true;0.0;false;0.0;0.0;113.0;'large';0.0;{124707.75834915154,81695.04637746696,0.0};0.0;11.0;'Troupeau748';false;0.0;0.0;'ras';0.0;0.0;false
749;0.0;true;true;0.0;true;0.0;9.0;15.0;'minifarm';0.0;{110517.81648010146,32972.03671275659,0.0};0.0;12.0;'Troupeau749';true;0.0;0.0;'cell16459';0.0;0.0;false
750;0.0;false;true;0.0;true;0.0;8.0;37.0;'medium';0.0;{51029.21402908389,17431.076733495524,0.0};0.0;3.0;'Troupeau750';true;0.0;0.0;'cell9246';0.0;0.0;false
751;0.0;true;true;0.0;false;0.0;0.0;38.0;'medium';0.0;{54849.58299382814,72454.4755789874,0.0};0.0;3.0;'Troupeau751';false;0.0;0.0;'ras';0.0;0.0;false
752;0.0;true;true;0.0;true;0.0;0.0;48.0;'medium';0.0;{25378.16526580108,32131.984821985723,0.0};0.0;4.0;'Troupeau752';false;0.0;0.0;'ras';0.0;0.0;false
753;0.0;true;true;0.0;false;0.0;0.0;39.0;'medium';0.0;{77771.79678229363,65314.03450743503,0.0};0.0;3.0;'Troupeau753';false;0.0;0.0;'ras';0.0;0.0;false
754;0.0;false;true;0.0;false;0.0;0.0;40.0;'medium';0.0;{123616.22435922461,63633.9307258933,0.0};0.0;4.0;'Troupeau754';false;0.0;0.0;'ras';0.0;0.0;false
755;0.0;true;true;0.0;false;0.0;0.0;115.0;'large';0.0;{43934.24309455886,52713.256145872,0.0};0.0;11.0;'Troupeau755';false;0.0;0.0;'ras';0.0;0.0;false
756;0.0;false;true;0.0;false;0.0;0.0;39.0;'medium';0.0;{121978.92337433422,79174.89070515435,0.0};0.0;3.0;'Troupeau756';false;0.0;0.0;'ras';0.0;0.0;false
757;0.0;false;true;0.0;false;0.0;0.0;21.0;'medium';0.0;{105060.14653046682,77494.78692361261,0.0};0.0;2.0;'Troupeau757';false;0.0;0.0;'ras';0.0;0.0;false
758;0.0;false;true;0.0;true;0.0;0.0;46.0;'medium';0.0;{86504.06870170905,83375.1501590087,0.0};0.0;4.0;'Troupeau758';false;0.0;0.0;'ras';0.0;0.0;false
759;0.0;false;true;0.0;false;0.0;0.0;11.0;'small';0.0;{115429.71943477265,81695.04637746696,0.0};0.0;1.0;'Troupeau759';false;0.0;0.0;'ras';0.0;0.0;false
760;0.0;false;true;0.0;false;0.0;0.0;42.0;'medium';0.0;{107243.21451032069,85895.30583132131,0.0};0.0;4.0;'Troupeau760';false;0.0;0.0;'ras';0.0;0.0;false
761;0.0;false;true;0.0;true;0.0;0.0;36.0;'medium';0.0;{13371.29137660487,6090.376208088797,0.0};0.0;3.0;'Troupeau761';false;0.0;0.0;'ras';0.0;0.0;false
762;0.0;true;true;0.0;false;0.0;0.0;37.0;'medium';0.0;{105605.9135254303,56913.51559972635,0.0};0.0;3.0;'Troupeau762';false;0.0;0.0;'ras';0.0;0.0;false
763;0.0;true;true;0.0;false;0.0;0.0;42.0;'medium';0.0;{45025.77708448578,74554.60530591458,0.0};0.0;4.0;'Troupeau763';false;0.0;0.0;'ras';0.0;0.0;false
764;0.0;true;true;0.0;true;0.0;0.0;-1.0;'small';0.0;{43934.24309455886,33392.06265814203,0.0};0.0;-1.0;'Troupeau764';false;0.0;0.0;'ras';0.0;0.0;false
765;0.0;true;true;0.0;true;0.0;0.0;36.0;'medium';0.0;{12279.757386677942,44732.763183548755,0.0};0.0;3.0;'Troupeau765';false;0.0;0.0;'ras';0.0;0.0;false
766;0.0;false;true;0.0;true;0.0;0.0;-34.0;'large';0.0;{42842.709104631926,40532.503729694414,0.0};0.0;-4.0;'Troupeau766';false;0.0;0.0;'ras';0.0;0.0;false
767;0.0;false;true;0.0;true;0.0;0.0;20.0;'small';0.0;{22649.33029098376,5250.324317317929,0.0};0.0;2.0;'Troupeau767';false;0.0;0.0;'ras';0.0;0.0;false
768;0.0;true;true;0.0;false;0.0;0.0;4.0;'small';0.0;{59215.71895353585,85895.30583132131,0.0};0.0;0.0;'Troupeau768';false;0.0;0.0;'ras';0.0;0.0;false
769;0.0;true;true;0.0;true;0.0;0.0;119.0;'large';0.0;{103968.6125405399,48933.0226374031,0.0};0.0;11.0;'Troupeau769';false;0.0;0.0;'ras';0.0;0.0;false
770;0.0;true;true;0.0;true;0.0;0.0;173.0;'large';0.0;{17737.427336312583,47252.91885586136,0.0};0.0;17.0;'Troupeau770';false;0.0;0.0;'ras';0.0;0.0;false
771;0.0;true;true;0.0;true;0.0;0.0;25.0;'large';0.0;{47208.84506433964,4410.27242654706,0.0};0.0;2.0;'Troupeau771';false;0.0;0.0;'ras';0.0;0.0;false
772;0.0;true;true;0.0;true;0.0;0.0;43.0;'medium';0.0;{27015.466250691472,55233.41181818461,0.0};0.0;4.0;'Troupeau772';false;0.0;0.0;'ras';0.0;0.0;false
773;0.0;false;true;0.0;true;0.0;0.0;22.0;'medium';0.0;{818.650492445196,27091.673477360513,0.0};0.0;2.0;'Troupeau773';false;0.0;0.0;'ras';0.0;0.0;false
774;0.0;true;true;0.0;true;0.0;0.0;32.0;'medium';0.0;{58669.95195857238,54393.359927413745,0.0};0.0;3.0;'Troupeau774';false;0.0;0.0;'ras';0.0;0.0;false
775;0.0;true;true;0.0;true;0.0;0.0;13.0;'small';0.0;{65219.155898133955,80434.96854131066,0.0};0.0;1.0;'Troupeau775';false;0.0;0.0;'ras';0.0;0.0;false
776;0.0;true;true;0.0;false;0.0;0.0;44.0;'medium';0.0;{76134.49579740323,54813.385872799176,0.0};0.0;4.0;'Troupeau776';false;0.0;0.0;'ras';0.0;0.0;false
777;0.0;false;true;0.0;true;0.0;0.0;51.0;'medium';0.0;{4639.019457189444,20371.258351193566,0.0};0.0;5.0;'Troupeau777';false;0.0;0.0;'ras';0.0;0.0;false
778;0.0;false;true;0.0;false;0.0;0.0;13.0;'small';0.0;{94144.80663119756,69094.26801590393,0.0};0.0;1.0;'Troupeau778';false;0.0;0.0;'ras';0.0;0.0;false
779;0.0;true;true;0.0;true;0.0;0.0;162.0;'large';0.0;{13371.29137660487,54393.359927413745,0.0};0.0;16.0;'Troupeau779';false;0.0;0.0;'ras';0.0;0.0;false
780;0.0;true;true;0.0;true;0.0;0.0;-40.0;'large';0.0;{26469.699255728006,16170.99889733922,0.0};0.0;-4.0;'Troupeau780';false;0.0;0.0;'ras';0.0;0.0;false
781;0.0;true;true;0.0;true;0.0;0.0;3.0;'small';0.0;{35747.738170106895,19531.206460422694,0.0};0.0;0.0;'Troupeau781';false;0.0;0.0;'ras';0.0;0.0;false
782;0.0;true;true;0.0;false;0.0;0.0;-64.0;'large';0.0;{30835.83521543572,64894.008562049596,0.0};0.0;-7.0;'Troupeau782';false;0.0;0.0;'ras';0.0;0.0;false
783;0.0;false;true;0.0;false;0.0;0.0;46.0;'medium';0.0;{111609.3504700284,85475.27988593587,0.0};0.0;4.0;'Troupeau783';false;0.0;0.0;'ras';0.0;0.0;false
784;0.0;true;true;0.0;true;0.0;0.0;7.0;'small';0.0;{58669.95195857238,17431.076733495524,0.0};0.0;0.0;'Troupeau784';false;0.0;0.0;'ras';0.0;0.0;false
785;0.0;true;true;0.0;true;0.0;0.0;76.0;'large';0.0;{79954.86476214748,32131.984821985723,0.0};0.0;7.0;'Troupeau785';false;0.0;0.0;'ras';0.0;0.0;false
786;0.0;true;true;0.0;false;0.0;0.0;1.0;'small';0.0;{53758.04900390121,86315.33177670673,0.0};0.0;0.0;'Troupeau786';false;0.0;0.0;'ras';0.0;0.0;false
787;0.0;false;true;0.0;false;0.0;0.0;-8.0;'small';0.0;{99602.4765808322,72454.4755789874,0.0};0.0;-1.0;'Troupeau787';false;0.0;0.0;'ras';0.0;0.0;false
788;0.0;true;true;0.0;false;0.0;0.0;38.0;'medium';0.0;{103968.6125405399,22471.388078120737,0.0};0.0;3.0;'Troupeau788';false;0.0;0.0;'ras';0.0;0.0;false
789;0.0;true;true;0.0;true;0.0;0.0;28.0;'medium';0.0;{44480.01008952232,210.01297269271714,0.0};0.0;2.0;'Troupeau789';false;0.0;0.0;'ras';0.0;0.0;false
790;0.0;true;true;0.0;true;0.0;0.0;182.0;'large';0.0;{4639.019457189444,57753.56749049722,0.0};0.0;18.0;'Troupeau790';false;0.0;0.0;'ras';0.0;0.0;false
791;0.0;true;true;0.0;false;0.0;0.0;97.0;'large';0.0;{102331.31155564952,53133.28209125744,0.0};0.0;9.0;'Troupeau791';false;0.0;0.0;'ras';0.0;0.0;false
792;0.0;true;true;0.0;true;0.0;0.0;163.0;'large';0.0;{37930.80614996075,22051.362132735303,0.0};0.0;16.0;'Troupeau792';false;0.0;0.0;'ras';0.0;0.0;false
793;0.0;true;true;0.0;true;0.0;0.0;15.0;'small';0.0;{75588.72880243977,1890.1167542344542,0.0};0.0;1.0;'Troupeau793';false;0.0;0.0;'ras';0.0;0.0;false
794;0.0;true;true;0.0;true;0.0;0.0;12.0;'small';0.0;{114338.18544484572,54813.385872799176,0.0};0.0;1.0;'Troupeau794';false;0.0;0.0;'ras';0.0;0.0;false
795;0.0;false;true;0.0;false;0.0;0.0;39.0;'medium';0.0;{123070.45736426115,51453.1783097157,0.0};0.0;3.0;'Troupeau795';false;0.0;0.0;'ras';0.0;0.0;false
796;0.0;true;true;0.0;true;0.0;8.0;15.0;'minifarm';0.0;{111063.58347506494,27511.699422745947,0.0};0.0;12.0;'Troupeau796';true;0.0;0.0;'cell14168';0.0;0.0;false
797;0.0;false;true;0.0;false;0.0;0.0;71.0;'large';0.0;{124707.75834915154,29191.803204287684,0.0};0.0;7.0;'Troupeau797';false;0.0;0.0;'ras';0.0;0.0;false
798;0.0;true;true;0.0;false;0.0;0.0;22.0;'medium';0.0;{106151.68052039375,60273.72316280982,0.0};0.0;2.0;'Troupeau798';false;0.0;0.0;'ras';0.0;0.0;false
799;0.0;true;true;0.0;true;0.0;0.0;10.0;'small';0.0;{42842.709104631926,26671.64753197508,0.0};0.0;1.0;'Troupeau799';false;0.0;0.0;'ras';0.0;0.0;false
800;0.0;false;true;0.0;true;0.0;5.0;40.0;'medium';0.0;{60853.01993842624,6510.402153474231,0.0};0.0;4.0;'Troupeau800';true;0.0;0.0;'cell4231';0.0;0.0;false
801;0.0;true;true;0.0;false;0.0;0.0;36.0;'medium';0.0;{67402.22387798781,65734.06045282046,0.0};0.0;3.0;'Troupeau801';false;0.0;0.0;'ras';0.0;0.0;false
